,GeneName,Slope,P-value,FDR
1374,CYP4A43P,-0.0005566371757152607,0.8956692599325125,1.0
1375,CYP4A27P,-0.0019624581549736388,0.47681123749063814,0.800266506990466
1376,CYP4A44P,-0.0053657685677346596,0.22317074531479017,0.6113984708297799
1377,CYP4X1,0.07344699971622526,0.4986776649935454,0.8148135322171376
1378,CYP4Z1,0.06017349438821918,0.22583126596290581,0.6142951248294055
1379,RP11-184J23.2,0.002583702844471359,0.8838077752898601,1.0
1380,CYP4A22-AS1,-0.11704567447806864,0.21078432689694462,0.5964720077730666
1381,CYP4A22,-0.2070046852177126,0.11175439477835084,0.4495538957880575
1382,MTND1P34,-0.0007947475014261334,0.9447959197574756,1.0
1383,LINC00853,-0.04797679059494917,0.6280428589928274,0.8913607522393526
1384,PDZK1IP1,-0.10835162642260814,0.33336101192434875,0.71819640709884
1385,TAL1,0.03891842948234692,0.7071098324960217,0.931935159035303
1386,RP1-18D14.7,0.08210016401247977,0.4834105237736631,0.8052498839532651
1387,STIL,0.02693590065115879,0.7969864388523782,0.9741012707937587
1388,CMPK1,-0.07607169696235375,0.16628260600236747,0.5306734494844642
1389,LINC01389,-0.12169901353147708,0.10472038332036042,0.4347118216276417
1390,FOXE3,0.01725355654503498,0.8020963556041778,0.9762567552926955
1391,FOXD2-AS1,-0.06018486110848744,0.310745793889984,0.7050293068150335
1392,FOXD2,0.01491424683595083,0.8045739660623026,0.9775288085654914
1393,RP4-666O22.3,0.0020584291496659616,0.8143961473530512,0.981121361056996
1394,RPL21P24,0.006774700361007278,0.288479459347446,0.6839248227082435
1395,ATP6V0E1P4,0.006596950726593003,0.47885718380271425,0.8018640625511172
1396,LINC01738,-0.02179792078148396,0.3688386347459621,0.7471704506245448
1397,TRABD2B,0.0352597953059098,0.732598584480429,0.9448597128131634
1398,RP11-330M19.1,-0.04445107163432104,0.20664261560720193,0.591187174888815
1399,RP4-683M8.2,0.010407338425112954,0.17071892015560156,0.5373551250654175
1400,RP11-193P11.3,0.004640651685868779,0.3658857614036434,0.744443174881659
1401,CYP46A4P,-0.003623488064148925,0.6535986232602252,0.9045595508041934
1402,SKINT1L,0.010128963966500855,0.9045482580746027,1.0
1403,RP5-1024N4.6,0.03692964720537689,0.33729691717275556,0.7212206518950655
1404,RP5-1024N4.2,-0.0066576857038912465,0.22267901710759067,0.6110668786544284
1405,SLC5A9,0.4607627540641615,0.007436948179989758,0.09561890603909583
1406,RP5-1024N4.4,0.1569328243967976,0.2704561871270069,0.6644081209870666
1407,RP5-1024N4.5,0.010599379185511513,0.815913757464971,0.9815941082497265
1408,SPATA6,0.156208724045715,0.06777005606576456,0.34554057165800117
1409,PPP1R8P1,0.043020886359207096,0.6435933110909242,0.8994467394706042
1410,RNU6-723P,0.0010125758256193486,0.7867574408000979,0.9699598375229377
1411,RP11-329A14.1,-0.1255384174325892,0.3050981156528996,0.6996409815218746
1412,RNU4-61P,0.0028955856650872674,0.7359913253041762,0.9464627916471683
1413,RP11-329A14.2,-0.005638480366432356,0.31776671181174804,0.7076790961760723
1414,AGBL4,-0.009635650727998194,0.8874476262654558,1.0
1415,BEND5,0.08081319538410263,0.29050713935322625,0.6860477463153232
1416,RP11-141A19.1,-0.003541290487581977,0.47681123749063836,0.800266506990466
1417,RP11-141A19.2,0.0,,1.0
1418,AGBL4-IT1,-0.001045195099730405,0.8974872906006682,1.0
1419,RP5-926E3.1,-0.00196595530540326,0.8436736749248642,0.993075168966519
1420,ZNF859P,0.004179461352347409,0.7519319173351084,0.9538452022722745
1421,RP11-93G23.2,0.021689918896877103,0.23257469146035675,0.6222395473000104
1422,MTND2P29,-0.009858810921244446,0.26337134091510594,0.6571583821581181
1423,ELAVL4,-0.1350499040521279,0.14796994924767326,0.5198182412695611
1424,RP11-492I2.1,-0.004596190449412979,0.22903929864089945,0.6184907423895496
1425,RP11-567C20.2,-0.002613189719933167,0.8838360648960755,1.0
1426,RP11-567C20.3,0.003189321917857908,0.5353344774818256,0.8377404001572111
1427,RP11-183G22.1,-0.2422882660690166,0.0037471327751098208,0.06362782969169373
1428,HMGB1P45,0.007737465404979462,0.2233062427674863,0.6114832090981264
1429,FCF1P6,-0.009754801266381046,0.6135309213426077,0.8829514435054473
1430,DMRTA2,0.04641184806571619,0.33222946668030495,0.717109108461739
1431,FAF1,-0.09810472121780436,0.01655328242414839,0.15527092682115273
1432,RP5-850O15.3,-0.009279759179016092,0.7343987889967112,0.9456176868934492
1433,RNU6-1026P,-0.02265831020286182,0.19673275004612378,0.5764913736187864
1434,PHBP12,0.004787437704940602,0.9526047587438855,1.0
1435,MRPS6P2,-0.0235154505277446,0.38892185280413305,0.7628437896738723
1436,CDKN2C,0.15225204765447453,0.01905145440915292,0.16769703307069914
1437,MIR4421,-0.001520591962830494,0.4768112374906379,0.800266506990466
1438,MIR6500,-0.001768479398921947,0.4768112374906378,0.800266506990466
1439,C1orf185,0.01985781411106294,0.3469724920184126,0.7290401926052337
1440,CFL1P2,-0.06651938834959427,0.4180101731599064,0.7858130638135541
1441,LINC01562,0.0528185642809787,0.4866314818386772,0.8067227189133966
1442,RNF11,0.058134192589905154,0.4118884295959069,0.7807031854905823
1443,RP11-296A18.5,-0.08690536916631418,0.2217507759470086,0.6103655924209449
1444,RP11-296A18.6,0.0110329101140732,0.8377001856179465,0.990756977499461
1445,TTC39A,0.006729194921719131,0.9236071378411371,1.0
1446,TTC39A-AS1,0.01546301493894874,0.6522842859383959,0.9038862762196392
1447,EPS15,0.08699141868899629,0.010179175116816284,0.11585745886006073
1448,RP11-275F13.3,0.17725076357713446,0.05754313543111826,0.3155912044861973
1449,RNU6-877P,-0.02135129700190321,0.13838933038425105,0.5015568163272279
1450,RP11-253A20.1,-0.06486978519852682,0.4797982264603293,0.8022882200853516
1451,RP11-191G24.1,-0.08472813235698942,0.3705416569896235,0.7483610901440669
1452,RNU6-1281P,0.015445283405580358,0.005432430289342541,0.07889524723484649
1453,CALR4P,0.029634505157595595,0.5112398932898379,0.8238318364260482
1454,OSBPL9,0.23923412492366994,0.00018773333672399004,0.010972953231730262
1455,GAPDHP51,0.16488733085418147,0.011098469857428307,0.12169099178641009
1456,SLC25A6P3,0.144598766212076,0.01101856036446076,0.1212019438679512
1457,SNORA26,0.031635524974182844,0.37655885779152043,0.7527040813062387
1458,NRDC,0.13319657420794287,0.01648974430095436,0.15494115677757322
1459,RP4-657D16.3,0.15286229835395498,0.06384943071833792,0.333879758330987
1460,RP4-657D16.6,0.10877948900146732,0.17043886528640903,0.5368760333342358
1461,MIR761,0.0,,1.0
1462,TSEN15P2,-0.01999473018121284,0.7811591987919815,0.9672336202659104
1463,RAB3B,0.08418782759071872,0.37676775880690605,0.7527357909894462
1464,RNA5SP48,-0.006965905500921504,0.3530702721340738,0.7335519978818449
1465,RP11-91A18.1,0.03218303472528709,0.08130238599454774,0.3803550026124769
1466,RN7SL290P,0.00036953526837327395,0.9616611785985278,1.0
1467,TXNDC12,0.03528154763447857,0.39034370363271664,0.7638621320867333
1468,KTI12,0.17550189896145169,0.004226517670036051,0.06828471519461618
1469,RP11-91A18.4,0.045450342161832816,0.28288233511963445,0.678042228890979
1470,TXNDC12-AS1,0.020895238192031918,0.6263460876931095,0.8901901286887189
1471,BTF3L4,0.07603970427991122,0.09498483930699199,0.41236699700704255
1472,ZFYVE9,0.08260991948036261,0.10614348968013697,0.4374262390441638
1473,RN7SL788P,0.008360845985393371,0.531502669857235,0.8358287124541603
1474,RP4-800M22.1,-0.11283154647299509,0.13861887973632164,0.50202214956649
1475,RP4-800M22.2,-0.004814648285997076,0.8429380055746061,0.9927253880253418
1476,PDCL3P6,0.05465191840785968,0.0727633057971199,0.3598166034738153
1477,RP4-800M22.4,0.004701449918993455,0.7675296151859191,0.9614012679686718
1478,DNAJC19P7,-0.011320861418641907,0.5247934515473169,0.8317725101528356
1479,ANAPC10P1,0.02944258011874915,0.5652982586482426,0.8558882473895459
1480,CC2D1B,-0.09981610357592947,0.00013524194492211432,0.009053848295522282
1481,RP11-155O18.6,-0.07724440200915678,0.3638887302190321,0.7428118130807321
1482,PLA2G12AP1,0.04142950882375308,0.5417361127802929,0.8417631812234678
1483,ORC1,-0.12499689006830955,0.2775448685005216,0.6725732182697299
1484,PRPF38A,0.028196173231453174,0.19025559533334765,0.5667984667689716
1485,ZCCHC11,0.01783435393755574,0.6818953309939845,0.919706243443611
1486,RP11-25O10.2,-0.06798118295754932,0.03640987683343226,0.2443377991506741
1487,EEF1GP7,-0.003476868271252829,0.9381811247630208,1.0
1488,GPX7,0.043176823293216406,0.4284650974594215,0.7941726343837551
1489,FAM159A,-0.1907881461208409,0.002399403776570024,0.04882156204640729
1490,COA7,0.08111046302053818,0.08753606091478935,0.39513549176948737
1491,NDUFS5P3,-0.0067729326340680174,0.5839047924824358,0.866398413546454
1492,RN7SL62P,-0.006941354066319324,0.41684758217260054,0.7847625079649151
1493,ZYG11B,0.11677233529429167,0.009510173086374304,0.11131633128888208
1494,RNU2-30P,-0.0069367113774415285,0.5495716322521533,0.846659175638039
1495,RPS13P2,-0.1851618542140049,0.02325186949721137,0.18772050570715218
1496,RNU6-969P,-0.003953288358466003,0.8911210357110801,1.0
1497,ZYG11A,0.08365803108656952,0.3522998742500739,0.7334069530375861
1498,RP4-631H13.2,0.012246126619254586,0.4646305420824367,0.800266506990466
1499,ECHDC2,-0.0721627207885934,0.31944127954967155,0.7084040939296105
1500,RP4-631H13.6,0.05014288372634104,0.46923986866467116,0.800266506990466
1501,RP4-631H13.4,-0.0027816888403631164,0.6463786411259171,0.9009771273049532
1502,SCP2,0.0004697136266439052,0.9874236852043907,1.0
1503,MIR1273F,-0.013663208708552718,0.1005119450006978,0.4246361322920673
1504,MIR5095,-0.0038432158218720527,0.33288147634022025,0.717748155786773
1505,MIR1273G,0.013337883999318276,0.13815808994293374,0.5010805392672902
1506,RP4-631H13.5,-0.01826534390886097,0.4423651722927533,0.800266506990466
1507,RP11-334A14.2,0.00404588583092112,0.3826551405381434,0.7575395065367828
1508,TUBBP10,0.0,,1.0
1509,PODN,-0.25739001592311567,0.022981927427597353,0.18628498621045209
1510,SLC1A7,-0.38268245965067965,0.0087695857980541,0.10595647437146166
1511,RP11-334A14.8,0.02755641061500962,0.6464055382684845,0.9009771273049532
1512,RP5-1024G6.9,0.026385511737236234,0.21681120310382943,0.6049349483718827
1513,CPT2,0.17719711949420228,0.014659229185037431,0.14450643547662756
1514,RP5-1024G6.2,0.12242804412726882,0.039229027782639286,0.25539444236266323
1515,C1orf123,-0.048810916967383065,0.11866434083073185,0.4630869750969557
1516,RP5-1024G6.7,0.017685713526944088,0.8087203070120789,0.9794212839567825
1517,MAGOH,-0.030747534552921604,0.4054385679324394,0.7758860833795258
1518,RP5-1024G6.5,0.038528971346483705,0.6429786219536733,0.8993342768397857
1519,LRP8,-0.06894729333630982,0.17278814551956614,0.5397293837731965
1520,RP4-784A16.1,-0.0813417487548069,0.16229957045965102,0.52421359309746
1521,RP4-784A16.2,-0.015246917499910015,0.6311435251629518,0.8929801745854611
1522,RP4-784A16.3,-0.029040126248246388,0.30792268654831517,0.7021580735376509
1523,RP4-784A16.4,0.010813691034787633,0.6535896562564656,0.9045595508041934
1524,LINC01771,0.15670369389479233,0.04516031639754078,0.27769677773986773
1525,RP11-117D22.1,-0.003745783931387643,0.8219870638472222,0.983866773744894
1526,RP11-117D22.2,0.20868334248771103,0.06882223004079852,0.34856138624986294
1527,SLC25A3P1,0.0047280751528743364,0.8812034215576005,1.0
1528,DMRTB1,-0.09475164300885482,0.06559284127712918,0.3392552884199739
1529,GLIS1,-0.057250354979912904,0.5767256329367861,0.8622206160844439
1530,RNU7-95P,0.0,,1.0
1531,NDC1,0.06366570738964486,0.18805868266745593,0.5632555957349141
1532,SNORA58,0.0009207861727189696,0.9330796026323759,1.0
1533,RP4-654H19.2,-0.014061246896191822,0.3809717178977593,0.7560162858405843
1534,YIPF1,0.2195974647632261,0.006933652217768185,0.09168028580209084
1535,DIO1,0.08440345059835619,0.3765863860930727,0.7527134581176043
1536,HSPB11,0.07878399415857859,0.039507273842979154,0.2564238608531587
1537,LRRC42,0.030121064563463303,0.43733775958221444,0.800266506990466
1538,HNRNPA3P12,0.0776167827058482,0.35302506839432557,0.7335519978818449
1539,LDLRAD1,-0.02928209834458261,0.6601355216994285,0.9076174906329892
1540,TMEM59,0.12873336935180488,0.028563211450779113,0.2128768381598544
1541,RP4-758J24.6,0.06275043656215916,0.30097666444114723,0.6956358198632985
1542,TCEANC2,0.15543832126697799,0.007066351135036401,0.09276308326102053
1543,MIR4781,0.00032624753999002014,0.9242588562094423,1.0
1544,RP4-758J24.4,0.08908442996314994,0.004071336027254692,0.06676550808047105
1545,CDCP2,0.10198292681222627,0.11273722287613455,0.451352388369913
1546,RP11-446E24.3,-0.030678256194835378,0.6112775496671699,0.8818475946258708
1547,CYB5RL,0.07018076731596563,0.15562490588452937,0.5212801851999581
1548,MRPL37,-0.14386363212466513,0.0013639364515627811,0.03538974275841984
1549,SSBP3,-0.2244005393930978,0.002468949003014873,0.04977284489386556
1550,SSBP3-AS1,0.07304875495296495,0.3897182587754916,0.7634456076933751
1551,RP5-997D24.3,0.23018111964474167,0.017677834972445208,0.16097887686667703
1552,RP4-705F19.1,0.0028041824388803007,0.4392910059545224,0.800266506990466
1553,RP5-866L20.1,0.013330845723558696,0.3396069113062179,0.7229318722875154
1554,RP5-866L20.2,0.008369478640247847,0.38409311139531943,0.758950216835047
1555,HNRNPA1P63,-0.034284769724704615,0.30988343313954414,0.7042615032249447
1556,ACOT11,-0.11837052126119743,0.11388922143298115,0.45422562656847654
1557,FAM151A,-0.144108915608125,0.02767572156089908,0.20917527224873358
1558,RP11-240D10.4,-0.02558221505707049,0.27699815410721185,0.6720864178731814
1559,MROH7,-0.06802990710900811,0.4936604330928921,0.811866557114239
1560,TTC4,0.03673037887909535,0.22273406807036283,0.6110668786544284
1561,PARS2,0.288278220484834,0.004528714339649039,0.07100274934811038
1562,TTC22,-0.03012342746819906,0.5985042895799414,0.8739854411076351
1563,RP11-67L3.2,-0.022648357882854794,0.6491419485779828,0.9022358999950462
1564,LEXM,-0.08692819136939939,0.5135881280021704,0.8255386372359235
1565,DHCR24,0.07384548390657646,0.23918242937011996,0.6289593179262208
1566,RP11-67L3.5,0.0,,1.0
1567,RP11-67L3.4,0.007564238210799882,0.7513241543476327,0.9535567079124463
1568,TMEM61,0.056444698008775634,0.16969273367379242,0.536027210561376
1569,BSND,0.6829889682368934,7.266779062888853e-05,0.006535551937417269
1570,PCSK9,0.5009537097081198,0.021436804109792252,0.1791333246535709
1571,USP24,-0.0719587509177566,0.02138708784138343,0.17896442358013553
1572,RP11-101C11.1,-0.006197094611323423,0.7109309862092839,0.9335634454052779
1573,GYG1P3,0.16916341783226282,0.04198724837513986,0.2663762769663725
1574,MIR4422,-0.001578384303538456,0.47681123749063836,0.800266506990466
1575,GOT2P1,0.0005908929474389684,0.9672628688549227,1.0
1576,MTCO2P34,-0.0011120882564004601,0.820023991374216,0.9831650027878733
1577,RN7SKP291,-0.001905214060808765,0.8126658986263253,0.9806908842617806
1578,RNU6-830P,0.0,,1.0
1579,RP11-90C4.1,-0.06344486095689159,0.539212754766025,0.8400889314652287
1580,LINC01753,-0.007772007252204532,0.3151107791894548,0.7067360429554076
1581,PIGQP1,-0.0024231094042374483,0.6917353273346549,0.9249115822051356
1582,LINC01755,0.0024762226441707325,0.6257357868512464,0.8900591537533082
1583,RP1-158P9.1,0.042644374037036664,0.0010173126523352252,0.02935376967291183
1584,RPSAP20,-0.0012211972907550071,0.9361369853137091,1.0
1585,RP11-504A18.1,0.07148253551059354,0.1718993876709483,0.5385915630569882
1586,LINC01767,-0.024306489345888492,0.7159661669075255,0.9363529669743251
1587,PLPP3,0.20386643361064946,0.025069436716121937,0.1965518726420406
1588,RPL21P23,0.06636753812312565,0.10836568947061027,0.44233190687295415
1589,RPL23AP85,0.008664963051808888,0.06180563667103395,0.32783650574670475
1590,RP11-377K22.2,-0.037567260879391356,0.29340668314626084,0.6885704782000079
1591,PRKAA2,0.07426959314961303,0.51268658378956,0.8249649536428113
1592,C1orf168,0.008947033964682938,0.9134603240555363,1.0
1593,RP11-378I13.1,-0.0019288434394081223,0.8951468017266683,1.0
1594,C8A,-0.15452118843302623,0.2841941720156186,0.6792063552965201
1595,C8B,0.05734942101276562,0.7502100669244456,0.9530068173016715
1596,RP5-1103B4.3,-0.03932871316409985,0.17220649097811314,0.5389753714331135
1597,DAB1,-0.2805665946048664,0.011626802105357797,0.12536323364213806
1598,RP6-102O10.1,-0.007621029807102161,0.5281153989727414,0.83340083169706
1599,RPS20P5,-0.0474775588289702,0.08797467674469063,0.3963616037671165
1600,DAB1-AS1,0.04586137052199054,0.17852611604071297,0.548788388973147
1601,HNRNPA1P6,-0.04042959462752705,0.42324812844795556,0.7899006244022408
1602,RPS26P15,-0.07382254805905665,0.27164463759320173,0.6654457073201276
1603,RP11-393I23.4,0.001523458695288174,0.8850693564478811,1.0
1604,RP11-393I23.3,0.0,,1.0
1605,RP11-414C16.1,-0.010233593717420844,0.6633986543179206,0.909331824549311
1606,OMA1,0.15700706487833607,0.003822095346161104,0.06434037284539838
1607,RP4-592A1.4,-0.006371808572752232,0.46099859089065853,0.800266506990466
1608,RN7SL713P,0.014679235612379077,0.12241758792724519,0.47146532346554987
1609,TACSTD2,0.020106700203964992,0.8697753456211591,1.0
1610,RP4-592A1.2,-0.10634187708730729,0.2408992205673628,0.6306003476007417
1611,MYSM1,0.12934507361170436,0.04256925165448196,0.26834937527619257
1612,RP11-63G10.4,0.1216152578623476,0.38323318627768643,0.7581206946491396
1613,JUN,-0.46019318614154636,0.043664171854957835,0.2722378334748582
1614,LINC01135,-0.1338618618686784,0.08335054854844638,0.3849683485027772
1615,RP11-63G10.3,0.15023737361752743,0.09348518824792725,0.4092328920560376
1616,RP11-63G10.2,0.015455592654145554,0.20799650507221717,0.5930714094276862
1617,RP4-794H19.1,0.25118817336236515,0.0063840591034259675,0.08732612241900035
1618,LINC01358,0.07516640153676737,0.45207601919199936,0.800266506990466
1619,PHBP3,0.010071245533768775,0.8152372479907859,0.9814770910977926
1620,RP11-145M4.1,-0.0015367267774268635,0.8314049723178485,0.9878351197853175
1621,RP11-145M4.2,0.0021203703024835,0.87420894796078,1.0
1622,HSD52,0.0026647722622323705,0.9429905942368337,1.0
1623,RP11-467C18.1,0.012632828631651785,0.8344189775287757,0.9894372914089077
1624,FGGY,0.13037016759803866,0.012704285289550825,0.1321555530730104
1625,MIR4711,0.0,,1.0
1626,RP4-782L23.2,0.13928721703831662,0.03320263796249935,0.23226530133889858
1627,HOOK1,0.05883151968665517,0.5228916025371415,0.830557289597221
1628,CYP2J2,0.05935731794594853,0.5891034061476675,0.8693133172433536
1629,RN7SL475P,-0.00943830738734742,0.31423406891846717,0.7067360429554076
1630,C1orf87,-0.02449134557925317,0.8100551431247611,0.979892097794526
1631,PGBD4P8,0.00013474085902493663,0.9823633964147627,1.0
1632,RP11-575B7.3,0.00540498519007651,0.6246150626791469,0.8895929013534734
1633,LINC01748,0.02692196979410654,0.697555880841665,0.9271526474910137
1634,RP11-436K8.1,-0.011381076339482297,0.6734132740989496,0.9146156850257459
1635,NFIA,0.04969387380156684,0.35680236466028925,0.7367044761701559
1636,NFIA-AS2,-0.013791037638985466,0.7063252424051563,0.9317191982505528
1637,RP4-802A10.1,0.012685805503787588,0.8162777035966414,0.9817150561418099
1638,NFIA-AS1,-0.007003213520492046,0.762937533666315,0.9591315103721697
1639,RP11-430G17.1,-0.006272898460175093,0.9020485167842686,1.0
1640,TM2D1,0.09765997912804501,0.03913466304656585,0.2551888373479195
1641,RP11-430G17.3,-0.029636979298098002,0.6584237226607095,0.906832014277818
1642,PATJ,-0.0764305920021195,0.39627074868721646,0.7688801788574253
1643,RNU6-414P,-0.001260239411210691,0.4768112374906386,0.800266506990466
1644,RNU6-1177P,-0.004528499357037799,0.4108077922882487,0.7798891105324325
1645,LAMTOR5P1,0.0044601832143289725,0.901860583320194,1.0
1646,RN7SL180P,0.016272670102021068,0.6396246472131907,0.8976615233315157
1647,MIR3116-1,0.0,,1.0
1648,PIGPP2,-0.005520896991922868,0.22377945594470192,0.6120409418433096
1649,RPS15AP7,-0.0021517074709259424,0.47681123749063814,0.800266506990466
1650,L1TD1,-0.19428929773953352,0.10522631300284555,0.4358178347205329
1651,RP5-1155K23.4,0.016657392246450176,0.14316676585418417,0.510855396333706
1652,KANK4,-0.06944321490992292,0.39468680509348975,0.7673341190763459
1653,RNU6-371P,-0.003518174620035467,0.4768112374906379,0.800266506990466
1654,USP1,0.21903286187324583,0.0009005270879664925,0.02723632952147743
1655,DOCK7,-0.03071444557552399,0.5733403942468323,0.8601145912572801
1656,RP11-293K19.1,-0.0055290112822551155,0.6783553531632966,0.9176750201930538
1657,ANGPTL3,-0.3318007721712028,0.09221183875681838,0.40595218077877177
1658,RP5-849H19.3,-0.007191199379702702,0.8984985008260602,1.0
1659,RP5-849H19.2,-0.06281365218091374,0.06669286265746835,0.3426341117429541
1660,RP11-230B22.1,0.006038141796822279,0.9066704877255292,1.0
1661,ATG4C,0.1265074889587335,0.033811296269973506,0.2346846474538977
1662,RP4-771M4.3,0.0028970506898436665,0.9418952515145043,1.0
1663,RP4-771M4.2,-0.0068707869644203555,0.48966007060661,0.8089611003726848
1664,LINC01739,0.000110035805376789,0.9826435367754963,1.0
1665,RP11-5P4.2,-0.0038054072713312416,0.3448714015561075,0.7271184351171681
1666,RP11-5P4.3,0.0,,1.0
1667,RP11-335E6.2,-0.0005836734805543297,0.9467453629166178,1.0
1668,LINC00466,-0.01247596200522651,0.5878839543779137,0.8686977798918634
1669,RNA5SP49,0.0,,1.0
1670,RP11-335E6.3,0.0010966028507682288,0.8879407724049673,1.0
1671,RPSAP65,-0.009049195429193028,0.40541132909618693,0.7758611539654714
1672,FOXD3-AS1,0.3233274746235344,0.0024920233617990914,0.05007275167898451
1673,FOXD3,0.03332125485365332,0.54872273343367,0.8460437615050953
1674,MIR6068,0.0,,1.0
1675,RP4-792G4.3,-0.00303468898347743,0.8094508082064207,0.9796746268944857
1676,ALG6,0.13279151247706314,0.0063492388340189,0.08708614264788728
1677,ITGB3BP,0.25931854807733024,8.326679296512066e-05,0.007080530781233438
1678,EFCAB7,0.24208846966965863,0.002618765897429751,0.051370344187022986
1679,RN7SL488P,0.01951488276953422,0.061190628656353385,0.32565010719513005
1680,RNU7-123P,-0.00239196038344312,0.4768112374906379,0.800266506990466
1681,DLEU2L,0.28800071961438684,0.003733627754266894,0.06355665929558411
1682,PGM1,0.1276105647001661,0.010481835698251639,0.11783862735563291
1683,RN7SL130P,0.15012301346063953,0.10075487974660095,0.4253004248918611
1684,ROR1,-0.1797250646842162,0.0977206690675938,0.4182961150990902
1685,RP4-597J3.1,-0.04231260856261865,0.10348964280775425,0.43170371973415755
1686,CFL1P3,-0.009486402978882747,0.8077019167681883,0.9788239886389836
1687,RNU6-809P,0.0,,1.0
1688,ROR1-AS1,-0.05842713350178173,0.15886680947908413,0.5212801851999581
1689,UBE2U,-0.008796145703352028,0.7190763201487946,0.9379332675419582
1690,RNU7-62P,0.0,,1.0
1691,CACHD1,0.2922776297065068,0.0007818081481354794,0.02512093609359158
1692,MIR4794,-0.0045537835202921675,0.32889010395264096,0.7148108825226013
1693,RAVER2,0.074304593454698,0.31689814344351164,0.7070790635087337
1694,JAK1,0.029471389677396417,0.3438432981010867,0.7262691080332626
1695,RP11-182I10.1,-0.017890591382236854,0.665262629844938,0.9101378704249031
1696,RP11-182I10.2,0.07808719912524979,0.14896333266300035,0.5210614632369139
1697,LINC01359,0.18563319892559269,0.13084524883040266,0.488439543430576
1698,SLC2A3P2,0.08564620966279189,0.3737124055379517,0.7505990992176403
1699,RP4-535B20.4,0.07442237813399727,0.5216631706287386,0.8299435884380202
1700,RNU6-1176P,0.001960924933024918,0.9349493154647627,1.0
1701,MIR3671,0.014057264850980165,0.6697181737107728,0.9125940278865414
1702,MIR101-1,-0.006241420546959118,0.540652681398976,0.8408655592579822
1703,RP4-535B20.1,0.05767527713180613,0.48876283533711173,0.8082679239889617
1704,RP4-535B20.2,-0.0009171432034349033,0.891581061463766,1.0
1705,MRPS21P1,-0.005543568446519525,0.7917529600900499,0.9719452586457693
1706,AK4,-0.112963898358744,0.2696741363031961,0.6636636365263526
1707,RPS29P7,-0.022323289445941186,0.14850017617289943,0.520644774035809
1708,DNAJC6,-0.04696243751370608,0.685615230169913,0.9213237331662446
1709,RP5-1044H5.1,-0.011688628227511929,0.5088809906347669,0.8219439832872176
1710,COX6CP13,-0.016280288388685504,0.2653646307223377,0.65923940479608
1711,RNU2-15P,0.005157347678204331,0.16033146962361586,0.5212801851999581
1712,LEPROT,0.16106590366066637,0.007882466775406629,0.0987198041300754
1713,RP4-630A11.3,0.11454091637707133,0.20968145081192743,0.5951094235884972
1714,LEPR,0.0740501435916556,0.2734421280086083,0.6675347354089215
1715,RP11-430H12.2,-0.05021954849929809,0.48410477318280476,0.8055033297583688
1716,RN7SL854P,-0.006934895934958702,0.4767050064352292,0.800266506990466
1717,PDE4B,-0.11485743917489377,0.2466649894173534,0.6362481664400403
1718,RP11-397C12.1,-0.0043445193906373565,0.31406671450272905,0.7067360429554076
1719,RNU4-88P,0.0,,1.0
1720,SGIP1,-0.03941822467933892,0.7694879521697359,0.962181595658403
1721,MIR3117,0.0,,1.0
1722,RP4-598P13.1,0.02068418455368505,0.32607622707665473,0.7123025644659572
1723,TCTEX1D1,0.22608554448005747,0.07796191694544771,0.3719482961204549
1724,INSL5,0.06486495196649199,0.008439609302545607,0.10344300652100805
1725,WDR78,-0.05819720332007795,0.5515505210385381,0.8477699705644022
1726,RP11-342H21.2,-0.00786565847478382,0.21862890260529225,0.6070316711331194
1727,MIER1,0.19020114764309176,0.0008123218185842188,0.02558930912876496
1728,SLC35D1,-0.03149020685480288,0.4979168893112256,0.814342149508758
1729,C1orf141,0.018346427604814575,0.6615602384039467,0.9083474983638898
1730,SNORA31,0.0,,1.0
1731,RP4-547N15.3,0.042342502283068406,0.3452111812222213,0.7273269578666783
1732,IL23R,-0.21784939209998544,0.049471059435612204,0.2911204135721614
1733,RNU6-586P,0.0,,1.0
1734,RNU4ATAC4P,-0.0030098397809828897,0.32176835551407,0.7099353229316276
1735,RP11-131O15.2,-0.003682085032245967,0.9026034641117391,1.0
1736,IL12RB2,-0.37168038343410165,0.024450055301723044,0.19355821041642468
1737,SERBP1,-0.0813159752662175,0.00029550732170723217,0.014263780465642103
1738,RNU6-387P,-0.05427385099052619,0.21173913257641924,0.5978413615522048
1739,LINC01702,0.02029111443820794,0.8386398276475668,0.9910369054874052
